1      1      3      0.763932
2      3      2.33333      0.0972654
3      2.33333      2.2381      0.00202726
4      2.2381      2.23607      9.18144e-007
5      2.23607      2.23607      1.88294e-013
6      2.23607      2.23607      0
7      2.23607      2.23607      0
8      2.23607      2.23607      0
9      2.23607      2.23607      0
10      2.23607      2.23607      0
